rank,address,balance_raw,balance_formatted,percentage_of_supply
18072,0x973ae30c3e8aa98d4f0be16b683882f60f3f7a5a,999999999992903007,0.999999999992903010,0.000000
18073,0xad7ebddd96a0b5fc8e5352619674aeb455e88a86,999999999992815911,0.999999999992815858,0.000000
18074,0x071a07cfbe0993b36831d5fb7a9c12c486833712,999999999992629026,0.999999999992629007,0.000000
18075,0x20db196c5ad2ba1b01ebf2e20cf7042afaadc8af,999999999992511343,0.999999999992511324,0.000000
18076,0x096d0ab222a44e8afef486322c1622c924c44131,999999999992407480,0.999999999992407518,0.000000
18077,0xcf853bfd2ccdddca787ab0617130c7e0f6430893,999999999992355142,0.999999999992355115,0.000000
18078,0x372972079271cf3f251e0563c720ed355e1c1530,999999999992210747,0.999999999992210786,0.000000
18079,0x059993a788e759497d2d9f55b6726be39be1031e,999999999992144051,0.999999999992144062,0.000000
18080,0xcdc7f513cda943bdb91423ab743d55c6105f925f,999999999992089782,0.999999999992089772,0.000000
18081,0x49fee12e07281cab2ce5ea0bae8bb2e60d3157bb,999999999992018163,0.999999999992018163,0.000000
18082,0x3e76e14000e1d71489b6a32696e590b28695c6ca,999999999992003521,0.999999999992003508,0.000000
18083,0x118c3ce6248278cdeb440a940c318bd31a35e699,999999999991813333,0.999999999991813326,0.000000
18084,0xe9d59298cf49bad5362e778c7de618685f2ee8a6,999999999991804455,0.999999999991804445,0.000000
18085,0xdf0fc14eefa032b762f55bdbc04718611a07c3dc,999999999991770759,0.999999999991770805,0.000000
18086,0xe0d8071c38ab64182885010e1be65ae8b5ff3559,999999999991766139,0.999999999991766142,0.000000
18087,0xcaa868cc120c13213c3e4eb6f8a5202fe08b5177,999999999991667058,0.999999999991667110,0.000000
18088,0xc82ec6ccb5bcec53940ccc5df41d828757e6c46d,999999999991366948,0.999999999991366906,0.000000
18089,0x8c86fa901cf5cede17befd361a9882881a06a787,999999999991194171,0.999999999991194155,0.000000
18090,0x3e65ed0e74ff39cea80340f78c48102c8554f635,999999999991175635,0.999999999991175614,0.000000
18091,0x583e04414d6dba90cb0d38a29d639ccd4f628d20,999999999991032668,0.999999999991032618,0.000000
18092,0xef4ad47ad926a09c6284ed8c218752de19a2ad84,999999999990941314,0.999999999990941357,0.000000
18093,0xe83417067232e8803123a1b6dd79c1a5c2cb267b,999999999990867585,0.999999999990867638,0.000000
18094,0x9e720d7a40dab64df1e1436f07f1e1e8713650f7,999999999990862535,0.999999999990862531,0.000000
18095,0xc6253b67cdaf45757d0a4f913bdbf80b70063915,999999999990816834,0.999999999990816790,0.000000
18096,0x562fcb224c676f487f41b0f93695a0b1d33de9f7,999999999990789568,0.999999999990789590,0.000000
18097,0x49abc643427a5df88c55358d9a307d737c9128f0,999999999990765537,0.999999999990765498,0.000000
18098,0xd707073f3e4fe61a42fb593dff8182db20c5636e,999999999990764096,0.999999999990764055,0.000000
18099,0xbed9f29a0ace6b47ab7d04c5016c863ad87d8753,999999999990750402,0.999999999990750399,0.000000
18100,0x3c7036357e65a359f27d538bf40c6d800554099a,999999999990657093,0.999999999990657140,0.000000
18101,0xf504b276e284ae74b5b863794d22aec6776ac377,999999999990650546,0.999999999990650590,0.000000
18102,0x1ed2b00706d3f9ebaf4ce5efb8bf16e894e8b000,999999999990456294,0.999999999990456301,0.000000
18103,0x703b5b300524207dd553427773d0e8810b644152,999999999990376658,0.999999999990376698,0.000000
18104,0x67a0dc8f19d7a3e84ac22e82c38bd2736d50ba11,999999999990369064,0.999999999990369037,0.000000
18105,0x6f2dabf16fa23efef027270623e7d798b965dd5a,999999999990310896,0.999999999990310862,0.000000
18106,0xc061376d3605ce31b415518d3ab9853f3fabe30c,999999999990175367,0.999999999990175414,0.000000
18107,0x49c300c72489fafc5b6be685ec8ca421ec12aab1,999999999990088802,0.999999999990088817,0.000000
18108,0x64a28e5921b6b5b8a16b341cab4df3ddec0488d0,999999999990023111,0.999999999990023092,0.000000
18109,0x16f6218e822ab474b4e33ff50136f68af53c8370,999999999989915050,0.999999999989915067,0.000000
18110,0xacb6f85d86e534ed2df2f78b61307bfe9894633c,999999999989868987,0.999999999989868993,0.000000
18111,0x4fd11b62e07f22dd6352dde756912cdad22ff4a2,999999999989779117,0.999999999989779065,0.000000
18112,0x492fe00a51535cc6e3fc68bf2d4f10c3fbe8d7ea,999999999989694712,0.999999999989694688,0.000000
18113,0xb14c43a9adcddcfcbcee46eafe4ca3f344021016,999999999989547759,0.999999999989547805,0.000000
18114,0xbfb42a78cfbb696813faf60d7016ae6eca3a8686,999999999989449281,0.999999999989449329,0.000000
18115,0x2a3899b2eb83794630420bb876a9ffaae3292a5f,999999999989447446,0.999999999989447441,0.000000
18116,0xbacee74d5b084441ea651ab0f97946f6407548c3,999999999989439251,0.999999999989439226,0.000000
18117,0x85f3f8425f268f638184dd96b317f1aa04e28f85,999999999989419458,0.999999999989419464,0.000000
18118,0xbb4843503528442b23007699d0edaf12d9ded926,999999999989406477,0.999999999989406474,0.000000
18119,0x12ba6dcd33ab852f0b5c954fe75f759953887b8c,999999999989405370,0.999999999989405364,0.000000
18120,0xb164076afb136f5a6ddf880498983395e7f44bac,999999999989333856,0.999999999989333865,0.000000
18121,0x6ced13a766e1122de5b7dcbcd47547044baba844,999999999989320779,0.999999999989320765,0.000000
18122,0x021e180ba0e350c89fe5e5532455c4435818eddf,999999999989090808,0.999999999989090838,0.000000
18123,0xcde731696b4ac2c367e7e1e25e9df94633b0281e,999999999989070665,0.999999999989070631,0.000000
18124,0x4de0ee5a262e6e64fad6adfd9b2e306102052d3c,999999999989057502,0.999999999989057531,0.000000
18125,0x470bd269041e3f889be253d731ee99f42e73754f,999999999989022922,0.999999999989022892,0.000000
18126,0xfd6d99ce491e709388c8f92c072270364dd37eea,999999999988718961,0.999999999988718913,0.000000
18127,0x133266e94661cc9c4fd94c8677984d908216be7d,999999999988690221,0.999999999988690269,0.000000
18128,0xc6d6e198f0690adfab599b89c3eb534e2a214904,999999999988533853,0.999999999988533839,0.000000
18129,0x8b789f4cb64bf5e8df61c0238885452c316b107d,999999999988485967,0.999999999988485988,0.000000
18130,0x1d1b52633ae213a39f7f4be9886810bff45193cc,999999999988430374,0.999999999988430366,0.000000
18131,0x28e939707f365f7062d89665f2b241aecccc0fe7,999999999988390143,0.999999999988390176,0.000000
18132,0x4e8db0603a06b86909029bd2ac69891ee10cb97f,999999999988367096,0.999999999988367083,0.000000
18133,0xe27e2189e60ba1aefc8ff84634f6a5d7d974a8c8,999999999988365447,0.999999999988365418,0.000000
18134,0x20c111dac8d4c29bdef2e1cc1a09c2565293554c,999999999988357483,0.999999999988357535,0.000000
18135,0xc37317257dfece3db6d4be7dffd6ddc823e5802a,999999999988242119,0.999999999988242072,0.000000
18136,0x44468d5da22d3081799c7c665f9e6ad90a46d6c5,999999999988195505,0.999999999988195554,0.000000
18137,0xca58d168d163be779dfd2de587cd89e4c5606f2d,999999999988155713,0.999999999988155697,0.000000
18138,0x6dc3c13dab30f1e1fb436a6e8cd3028aea844035,999999999988137880,0.999999999988137933,0.000000
18139,0x95750888ad18a569e39a156b1d216354ac6fdcf2,999999999988134761,0.999999999988134713,0.000000
18140,0x633f04019423ca34666edee6c6b555c4ed3cd7ca,999999999988044253,0.999999999988044230,0.000000
18141,0x0dff665a45ecbfb0943f3f4bf9cc722bad76799a,999999999988043080,0.999999999988043120,0.000000
18142,0xcf8d87fc6e7aa537cc81b0750728c8bb7025d629,999999999988032291,0.999999999988032240,0.000000
18143,0xbfe97ca8ae2b8ad8038ed39cbcbaa8a8940e5ed3,999999999987782686,0.999999999987782662,0.000000
18144,0x99487b9e2735ff18afba6e29a2a164a39cafc10e,999999999987746724,0.999999999987746691,0.000000
18145,0xc44562ed519b938cfd3e41d367aa71c156c35ae3,999999999987687360,0.999999999987687405,0.000000
18146,0xa9aed5fa3a54f01f9b47b0f6ca6c40a970d8981b,999999999987623284,0.999999999987623234,0.000000
18147,0xe6e08f35e3bcd08f12a9bf8cabb062b23d98c98b,999999999987596551,0.999999999987596588,0.000000
18148,0x9d1c45f10cbf0f0aa6567057b8b3bd7ca42dcc55,999999999987454631,0.999999999987454591,0.000000
18149,0x5e7d26b06bc6fc07d2ce3416f55938220c342cb8,999999999987440677,0.999999999987440713,0.000000
18150,0x8367b8e67b9909fa0d14d06ab824e804c87cf820,999999999987398210,0.999999999987398192,0.000000
18151,0x10c5a4dbf91802d75c0a9bbc4b2cc3ff40f241d1,999999999987136602,0.999999999987136623,0.000000
18152,0xf3be6a299d49c31385a7c82b294b8d265e6eb3e0,999999999987120615,0.999999999987120636,0.000000
18153,0x3699dd682026a58cb8bfe0faf5280523f99d27ee,999999999987063495,0.999999999987063459,0.000000
18154,0x3fdf4e46286e3ceaedc6bcb7007bbe6a43007884,999999999986840633,0.999999999986840638,0.000000
18155,0x9d2659c271adf82fa24a1ffd38110373e3a20d66,999999999986810416,0.999999999986810439,0.000000
18156,0x8da46c4505e65ec21744352558e09e8822952df1,999999999986672101,0.999999999986672106,0.000000
18157,0xe3c87297910a3f51148e55e8e1e88470f9e8bdf3,999999999986583200,0.999999999986583177,0.000000
18158,0x49c8d8e8406fe1f20d2af16acf85cbc71d4914a2,999999999986533113,0.999999999986533106,0.000000
18159,0x2211913bae674daa27709cdb4c00350ec540cc0a,999999999986532572,0.999999999986532551,0.000000
18160,0x02ea311caacebcd796a61219e2a261ca3ef88c3f,999999999986483848,0.999999999986483812,0.000000
18161,0x1e4a849b2f08f621261db7c3cc9e1cd939f2d925,999999999986266415,0.999999999986266430,0.000000
18162,0x2592fa9bd5cec65640371702460392dcfefa53b0,999999999986238535,0.999999999986238564,0.000000
18163,0x7b0a7b1c5aca593e271252205c1c05eafad0887d,999999999986215550,0.999999999986215582,0.000000
18164,0xe8e032e58e4fd0d63fdf9f87040e8f73ad116666,999999999986202505,0.999999999986202481,0.000000
18165,0x69f551180bdf3c9385aa610fba4622340391d9cd,999999999986178589,0.999999999986178612,0.000000
18166,0x9793137038b9bd2418815379ea214d5b835fdcf0,999999999986095366,0.999999999986095345,0.000000
18167,0xc5e7406f9ebb936e473539a6d27799ff417bffe2,999999999986044309,0.999999999986044275,0.000000
18168,0x3b92b4f119c1848269a5f8286362e20b08e0c134,999999999986034988,0.999999999986034949,0.000000
18169,0x0fa8c264a86de8b64af13f473b07ae04265d07ca,999999999985991734,0.999999999985991761,0.000000
18170,0x6bbac6e1dfbae7875f25d37680ec3e15de1d75ae,999999999985963138,0.999999999985963117,0.000000
18171,0xb009b3d9e877f463cfb56ac59f746f6e6caad13b,999999999985946041,0.999999999985946020,0.000000
18172,0x1e15ff17a33278b5e47a63d07d40633de25a65a0,999999999985890981,0.999999999985890953,0.000000
18173,0xd6192eddd370eb7c64512c66630c3869c5a5b4d8,999999999985832000,0.999999999985832000,0.000000
18174,0xf07650254f5c5c899d27e120904a22031ab36099,999999999985774745,0.999999999985774712,0.000000
18175,0xafcd1339e9d4774e677a5cfa3cc6ff8435fe8899,999999999985757184,0.999999999985757171,0.000000
18176,0xcf1ca9f0b662837fc3a2c1dc47fc944e90f99bc8,999999999985742869,0.999999999985742849,0.000000
18177,0xd3bd9302b8a099b484dfd1d24e513976a15344da,999999999985637500,0.999999999985637489,0.000000
18178,0xf026c128f0c6e511a8d7929562436f912305e923,999999999985632475,0.999999999985632493,0.000000
18179,0x9eda56cca7519aaf8cf88aedc3b2f4f58e6c02c7,999999999985389614,0.999999999985389576,0.000000
18180,0x55bddc2b0d7e50a5dcef284c4a1a2c8fcbfb17bd,999999999985341184,0.999999999985341170,0.000000
18181,0xd018e258058854251a28102760f60cb15e914f92,999999999985280620,0.999999999985280663,0.000000
18182,0x223d1881e8b38e034dd9a619303d7f5073abffff,999999999985274431,0.999999999985274446,0.000000
18183,0xee12a3d458e0f7c4ddec3b0c6d6459848d987da5,999999999985254204,0.999999999985254240,0.000000
18184,0xf01aceefbaad80105417efce573a407eae880199,999999999985242045,0.999999999985242027,0.000000
18185,0xc91658899c1c45e3ef03e04643bab74263a59d11,999999999985228463,0.999999999985228483,0.000000
18186,0x126df6a67268477bf6cc61c710796b8ea1ba9105,999999999985221719,0.999999999985221710,0.000000
18187,0x380d04269a66851de6c6c27eeca4f6831fa88684,999999999985156846,0.999999999985156873,0.000000
18188,0xdaa3308044ae08b0884fc3fdc134106186024311,999999999985024049,0.999999999985024091,0.000000
18189,0xa8d14a582f8c3d27cf888f8f7d2d61e308f5515c,999999999984989592,0.999999999984989563,0.000000
18190,0x3478ddad20baebd4616716de2066cbdf5fc18f72,999999999984731244,0.999999999984731214,0.000000
18191,0xce5363df88701922c7eeb3cc55e0dc256b0229db,999999999984678853,0.999999999984678811,0.000000
18192,0xea0a2c88c51856ffd44f624be287feb86c9bd3d0,999999999984615799,0.999999999984615751,0.000000
18193,0x7a306c3485dde878d0ec495ec69b38c4abdf63aa,999999999984594172,0.999999999984594212,0.000000
18194,0xc756308d71884f24b03acb4ec50fe43d919fddcc,999999999984564118,0.999999999984564125,0.000000
18195,0x8a2bef60f1712f02ff79f37f53bd4aaea5364ef3,999999999984466050,0.999999999984466093,0.000000
18196,0x86b4926375cf911b9ed455c8658bd95c901ea6c5,999999999984429902,0.999999999984429899,0.000000
18197,0xc461005cf0a05c064cfd84cbc4aa5e0a60eda88b,999999999984340118,0.999999999984340082,0.000000
18198,0x137c7b2ec9d62f59190934d425cb403ec842fa0b,999999999984309989,0.999999999984309995,0.000000
18199,0xdf4d94c69f246b8082d5e4d2d794216a2cc6ff82,999999999984227294,0.999999999984227284,0.000000
18200,0x9a349a4760ebc8b98456b7d04d7f05dc67f15e39,999999999984182577,0.999999999984182542,0.000000
18201,0x28ac0aeef82e8a8ce63ae87b1e6efb732d2b1111,999999999984141769,0.999999999984141796,0.000000
18202,0x6ff4416bbc89f09520649bc0da1bb4f027bbb576,999999999984043324,0.999999999984043320,0.000000
18203,0x6cc08d4da9b921f8670787ab5c3890e32ad12f5c,999999999984030770,0.999999999984030774,0.000000
18204,0x439978da1eefbcdee977d8b84503150535a8c2e9,999999999984027779,0.999999999984027776,0.000000
18205,0x0b7215063d99601d904836515866673aad785f0e,999999999983938328,0.999999999983938292,0.000000
18206,0xaf563681dc876ce5afb41564bb8d945e934ed0b2,999999999983756280,0.999999999983756327,0.000000
18207,0x83bd74082d332884eccf3aae6e6e8f36f776302f,999999999983722313,0.999999999983722354,0.000000
18208,0x09200d589bb34c8a2b2e73082fe2934d7190620d,999999999983710590,0.999999999983710586,0.000000
18209,0x49a27a4be97767132d573fd07474809d738e9995,999999999983708100,0.999999999983708143,0.000000
18210,0x3bc6db60a8ea49f16dfc5b552fc016ad826657fb,999999999983587022,0.999999999983587018,0.000000
18211,0xc213b9dc4769d8e9fc0d1ebb2063f15d14e51d61,999999999983561135,0.999999999983561150,0.000000
18212,0xb95f2ca93594591c82e5bda8ba0a4f7dc6f4d25a,999999999983523356,0.999999999983523402,0.000000
18213,0xded9c1beb7ffcbb3cb5c029e32190d27076cd1d4,999999999983477223,0.999999999983477217,0.000000
18214,0x5006d6263e690f056c753e8c5646a3a135475abd,999999999983417126,0.999999999983417154,0.000000
18215,0x53c5ad5774ad693962ada60cf36502269e75678c,999999999983204762,0.999999999983204768,0.000000
18216,0xfc08fa47fc6a890087b82280aece488765ae73eb,999999999983148639,0.999999999983148591,0.000000
18217,0xb2a125dcb49010ce8f3ad99df3b6a06dea4f4c07,999999999983119986,0.999999999983119947,0.000000
18218,0x7481c3d29fe3b88403b0ba9f5549a81d63c555b3,999999999983091851,0.999999999983091858,0.000000
18219,0xe8d6f5023f7a10344285cdb28dd3afde3510d0ab,999999999983051434,0.999999999983051446,0.000000
18220,0x14f6e501aad8ee7b15e6757e89432f34bd3af1b8,999999999983024620,0.999999999983024579,0.000000
18221,0xdfc16d82b24ac80abadc2915ee1617a2783ae92e,999999999982954738,0.999999999982954746,0.000000
18222,0xa8911f09f09cd586d40d8c1f68d43244dbd20d97,999999999982829888,0.999999999982829846,0.000000
18223,0xe02d24ed719b2268b5c71a554dfb75df49f5af92,999999999982769131,0.999999999982769117,0.000000
18224,0x657e83db62f8e874aa4a8a536d385d316266e4fe,999999999982718068,0.999999999982718046,0.000000
18225,0xb18c4c6002179d12b300a67ac1daa94051ed718b,999999999982600416,0.999999999982600363,0.000000
18226,0x42ed968f8ee13723622ae91202f0378e901461f9,999999999982584261,0.999999999982584264,0.000000
18227,0x56cd203d6c9820b757567aa9c9773a5b6e9d75a0,999999999982548074,0.999999999982548071,0.000000
18228,0x53250535fc0e328e0250d3376337c645d908672d,999999999982513671,0.999999999982513654,0.000000
18229,0xed0f2291943846eb49a001b59736eb818d6279e3,999999999982263387,0.999999999982263410,0.000000
18230,0x8c94ea602d7873baa3253195f955272768e24533,999999999982236750,0.999999999982236765,0.000000
18231,0xa5268af4c7dda822a5795211baa145887d993e4a,999999999982151661,0.999999999982151611,0.000000
18232,0xf4a5269d737d0ee00d524c78f8f82a21bf92d38f,999999999982148060,0.999999999982148058,0.000000
18233,0x2c025d3f78927a5bf64b4e56ae19640496333203,999999999982099324,0.999999999982099319,0.000000
18234,0x7e69dba070b44eea0b15842bba5dc0830a234587,999999999982043160,0.999999999982043142,0.000000
18235,0x5130d9e0007aaae0bee95cad70dc60371abef70e,999999999981672541,0.999999999981672549,0.000000
18236,0x3d3365c34fe6f8873279afc2a6103bbacf2ed803,999999999981565319,0.999999999981565302,0.000000
18237,0x3801ac9e25532589a4f2c86740f29f20402ec6f7,999999999981542259,0.999999999981542209,0.000000
18238,0xe1012ca6f510de302f2967aefb8c0e620c0ee5d3,999999999981482674,0.999999999981482701,0.000000
18239,0x955194bd40179a7145a320c9329b164ff8b8bf21,999999999981221355,0.999999999981221355,0.000000
18240,0x6e98df45543a8059784b6e4a74528c556f6a0abf,999999999980956038,0.999999999980956011,0.000000
18241,0xb1ed7aaeb19feba9522ebfe24cc3706190edd627,999999999980914162,0.999999999980914156,0.000000
18242,0xb883ff88552820fb14d9412cab40a303d62a3ae9,999999999980907804,0.999999999980907828,0.000000
18243,0xb1ff890deb82f0b3f7e2d5f1e55228f7709a0adb,999999999980872552,0.999999999980872523,0.000000
18244,0x555129f9949e3c617fc3525a83bf0fa67d6ba9af,999999999980851342,0.999999999980851317,0.000000
18245,0xb63dae9f0958e152859d7881f5ae63b68bcf966e,999999999980845421,0.999999999980845433,0.000000
18246,0xf4b20cd938d4e1768075d49ea2d7dc4a6f468277,999999999980823281,0.999999999980823229,0.000000
18247,0xdc2edd29578f2404929f88356a4e48a2d70f98a2,999999999980803019,0.999999999980803023,0.000000
18248,0x077534dd9d08737c2893bd743283e5a84217049f,999999999980791253,0.999999999980791254,0.000000
18249,0x91f98f8b1526b796d70acd8aec23c1295c04e378,999999999980779119,0.999999999980779153,0.000000
18250,0x45451ec87bde024b5153ab505a15a89dbe07d6c5,999999999980697680,0.999999999980697662,0.000000
18251,0xa19143a020b4561905d88279e512a6891e818133,999999999980655266,0.999999999980655252,0.000000
18252,0x87408cb8afc22d5c6e19dc4455f4346b83600a9e,999999999980531684,0.999999999980531684,0.000000
18253,0x3140a5a5c1de3919391cfa65df21e76b272a885a,999999999980500256,0.999999999980500265,0.000000
18254,0x27578bde68d1bdf03d86e7534f562a525bf1d427,999999999980383168,0.999999999980383136,0.000000
18255,0xd357138adfb96d52011413f247f9c82edd0a8db0,999999999980374791,0.999999999980374810,0.000000
18256,0x846e56fd71677722f13cb97bf3967a269a25a4d4,999999999980338142,0.999999999980338172,0.000000
18257,0x549a3ab3235f21dee3ecf9b89edfed20581409d9,999999999980312978,0.999999999980312970,0.000000
18258,0x62a9715553684b974c08649c3ca0df4c84c91186,999999999980261452,0.999999999980261456,0.000000
18259,0x7a29b44ac2a3ae05eea6437ca219e90d0865f1e2,999999999980255173,0.999999999980255128,0.000000
18260,0x2e1f3745feef7dbb5c987dc3231bcee4538ac2fc,999999999980095718,0.999999999980095700,0.000000
18261,0x11886bf19a8a07f91c39488071a6ab2e954a38ae,999999999980049120,0.999999999980049070,0.000000
18262,0x0a53d533f5effe480bf4a07b4240384d9fd66688,999999999980018730,0.999999999980018761,0.000000
18263,0xcef924c7ebf10ac41b33b48f4297ef7dc02dd0ab,999999999979999761,0.999999999979999776,0.000000
18264,0x2056f1052a332a97198b790ac51c295443d76e4c,999999999979973624,0.999999999979973575,0.000000
18265,0x234d683047afb41067c6be03ea4ad17e2c8b16e0,999999999979953533,0.999999999979953480,0.000000
18266,0xec0717e467de56c997188a587a9a1d64200f4679,999999999979905738,0.999999999979905740,0.000000
18267,0x37be4f0de8322c9dd31d6e370003876a8fb9ab2c,999999999979873096,0.999999999979873100,0.000000
18268,0xbf6689581a4488c60df7ff550b55c2d9d410c88a,999999999979796791,0.999999999979796828,0.000000
18269,0xf9ac5b8ab14f7bf6e96e174d0a7e743fbd719470,999999999979786021,0.999999999979786058,0.000000
18270,0xd1717f500ddf551288465c0b45127880b92f6ceb,999999999979682498,0.999999999979682475,0.000000
18271,0xa6096198b5a91c9fb53e984ad9834f3cfa7c84c2,999999999979592650,0.999999999979592658,0.000000
